ID	Paragraf	Hovedområde	Aktivitetsområde	Hovedkonto	Underkonto	Standardkonto	R 2019	B 2020	F 2021	BO 1 2022	BO 2 2023	BO 3 2024
4213016363	Afdrag på statsgælden (netto)	Statens nettolånoptagelse	Træk på Danmarks Nationalbank	Træk på Danmarks Nationalbank	Forebyggelsesfondens konto	Likvide beholdninger	-8.1	0.0	0.0	0.0	0.0	0.0
4213016163	Afdrag på statsgælden (netto)	Statens nettolånoptagelse	Træk på Danmarks Nationalbank	Træk på Danmarks Nationalbank	Danmarks Innovationsfonds konto	Likvide beholdninger	-93.3	-58.0	0.0	0.0	0.0	0.0
4213016063	Afdrag på statsgælden (netto)	Statens nettolånoptagelse	Træk på Danmarks Nationalbank	Træk på Danmarks Nationalbank	Den Sociale Pensionsfonds konto	Likvide beholdninger	5219.9	-1550.0	-35.2	0.0	0.0	0.0
4213013063	Afdrag på statsgælden (netto)	Statens nettolånoptagelse	Træk på Danmarks Nationalbank	Træk på Danmarks Nationalbank	Sikkerhedsstillelse ifm. derivater	Likvide beholdninger	-423.9	0.0	0.0	0.0	0.0	0.0
4213012063	Afdrag på statsgælden (netto)	Statens nettolånoptagelse	Træk på Danmarks Nationalbank	Træk på Danmarks Nationalbank	Løbende konti (+ = nettotræk)	Likvide beholdninger	-45957.9	21290.4	-52067.1	0.0	0.0	0.0
4212015056	Afdrag på statsgælden (netto)	Statens nettolånoptagelse	Udenlandsk statsgæld	Udenlandsk statsgæld	Emissionskurstab	Emissionskurstab, tilgang	-0.4	0.0	0.0	0.0	0.0	0.0
4212013525	Afdrag på statsgælden (netto)	Statens nettolånoptagelse	Udenlandsk statsgæld	Udenlandsk statsgæld	Ikke-realiserede valutakursreg. k. statsgæld	Finansielle indtægter	-0.0	0.0	0.0	0.0	0.0	0.0
4212013082	Afdrag på statsgælden (netto)	Statens nettolånoptagelse	Udenlandsk statsgæld	Udenlandsk statsgæld	Kortfristet gæld	Statsgæld udland, tilgang	-1352.8	0.0	0.0	0.0	0.0	0.0
4212013083	Afdrag på statsgælden (netto)	Statens nettolånoptagelse	Udenlandsk statsgæld	Udenlandsk statsgæld	Kortfristet gæld	Statsgæld udland, afgang	1352.8	0.0	54521.9	0.0	0.0	0.0
4212011525	Afdrag på statsgælden (netto)	Statens nettolånoptagelse	Udenlandsk statsgæld	Udenlandsk statsgæld	Ikke-realiserede valutakursregulering lang sg	Finansielle indtægter	27.1	0.0	0.0	0.0	0.0	0.0
4212011082	Afdrag på statsgælden (netto)	Statens nettolånoptagelse	Udenlandsk statsgæld	Udenlandsk statsgæld	Langfristet gæld	Statsgæld udland, tilgang	-27.1	0.0	0.0	0.0	0.0	0.0
4212011083	Afdrag på statsgælden (netto)	Statens nettolånoptagelse	Udenlandsk statsgæld	Udenlandsk statsgæld	Langfristet gæld	Statsgæld udland, afgang	773.5	420.5	79.6	0.0	0.0	0.0
4211016858	Afdrag på statsgælden (netto)	Statens nettolånoptagelse	Indenlandsk statsgæld	Indenlandsk statsgæld	Almene boligobligationer, Opkøbskurstab/gevin	Værdipapirer, tilgang	5014.0	3266.3	2548.8	0.0	0.0	0.0
4211016758	Afdrag på statsgælden (netto)	Statens nettolånoptagelse	Indenlandsk statsgæld	Indenlandsk statsgæld	Fonden for F & F, Opkøbskurstab/gevinst	Værdipapirer, tilgang	47.6	1.9	60.5	0.0	0.0	0.0
4211016658	Afdrag på statsgælden (netto)	Statens nettolånoptagelse	Indenlandsk statsgæld	Indenlandsk statsgæld	DK	Værdipapirer, tilgang	43.3	-13.0	230.7	0.0	0.0	0.0
4211016558	Afdrag på statsgælden (netto)	Statens nettolånoptagelse	Indenlandsk statsgæld	Indenlandsk statsgæld	DSP Opkøbskurstab/gevinst	Værdipapirer, tilgang	-1238.6	-1700.0	-400.0	0.0	0.0	0.0
4211016458	Afdrag på statsgælden (netto)	Statens nettolånoptagelse	Indenlandsk statsgæld	Indenlandsk statsgæld	Opkøb af almene boligobligationer	Værdipapirer, tilgang	57698.6	30733.7	20451.2	0.0	0.0	0.0
4211016459	Afdrag på statsgælden (netto)	Statens nettolånoptagelse	Indenlandsk statsgæld	Indenlandsk statsgæld	Opkøb af almene boligobligationer	Værdipapirer, afgang	-1212.0	-3881.7	-4322.6	0.0	0.0	0.0
4211016358	Afdrag på statsgælden (netto)	Statens nettolånoptagelse	Indenlandsk statsgæld	Indenlandsk statsgæld	Fonden for Forebyggelse og Fastholdelse	Værdipapirer, tilgang	650.0	17.9	634.3	0.0	0.0	0.0
4211016359	Afdrag på statsgælden (netto)	Statens nettolånoptagelse	Indenlandsk statsgæld	Indenlandsk statsgæld	Fonden for Forebyggelse og Fastholdelse	Værdipapirer, afgang	-664.0	0.0	-674.6	0.0	0.0	0.0
4211016158	Afdrag på statsgælden (netto)	Statens nettolånoptagelse	Indenlandsk statsgæld	Indenlandsk statsgæld	Danmarks Innovationsfond	Værdipapirer, tilgang	4740.0	252.0	3357.3	0.0	0.0	0.0
4211016159	Afdrag på statsgælden (netto)	Statens nettolånoptagelse	Indenlandsk statsgæld	Indenlandsk statsgæld	Danmarks Innovationsfond	Værdipapirer, afgang	-4657.0	-304.9	-3706.0	0.0	0.0	0.0
4211016059	Afdrag på statsgælden (netto)	Statens nettolånoptagelse	Indenlandsk statsgæld	Indenlandsk statsgæld	Den Sociale Pensionsfond	Værdipapirer, afgang	-16256.0	-9981.8	-12920.5	0.0	0.0	0.0
